Fiscal Year,Month (abbv),Component,Region,Area of Responsibility,Inbound/Outbound,Mode of Transportation,Seizure Type,Category,Event ID,Quantity Seized
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,2144567705.0,2.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,2144567706.0,3.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,2144567701.0,5.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,2144567707.0,8.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,2144567708.0,7.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,2144567709.0,2.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,2144567702.0,3.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2144567701.0,589.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2144567702.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Scope,2144567704.0,2.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Scope,2144567701.0,3.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),2144567701.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Weapons,Handgun,2144567704.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Weapons,Handgun,2144567705.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Weapons,Handgun,2144567706.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Weapons,Handgun,2144567701.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Weapons,Handgun,2144567707.0,3.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Weapons,Handgun,2144567708.0,4.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Weapons,Handgun,2144567709.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Weapons,Handgun,2144567702.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Weapons,Long Arm,2144567704.0,46.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Weapons,Long Arm,2144567701.0,2.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Weapons,Long Arm,2144567708.0,2.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Laredo Field Office,OUTBOUND,Land,Weapons,Long Arm,2144567702.0,2.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,San Diego Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,2144567710.0,37.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,San Diego Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,2144567711.0,7.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,San Diego Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,2144567712.0,2.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,San Diego Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,2144567713.0,2.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,San Diego Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,2144567714.0,8.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,San Diego Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,2144567715.0,104.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,San Diego Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,2144567716.0,10.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,San Diego Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,2144567717.0,19.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,San Diego Field Office,INBOUND,Land,Ammunition & Gun Parts,Magazine,2144567710.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,San Diego Field Office,INBOUND,Land,Ammunition & Gun Parts,Magazine,2144567711.0,15.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,San Diego Field Office,INBOUND,Land,Ammunition & Gun Parts,Magazine,2144567714.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,San Diego Field Office,INBOUND,Land,Ammunition & Gun Parts,Magazine,2144567715.0,6.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,San Diego Field Office,INBOUND,Land,Ammunition & Gun Parts,Magazine,2144567716.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,San Diego Field Office,INBOUND,Land,Ammunition & Gun Parts,Magazine,2144567717.0,2.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,San Diego Field Office,INBOUND,Land,Weapons,Handgun,2144567711.0,12.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,San Diego Field Office,INBOUND,Land,Weapons,Handgun,2144567714.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,San Diego Field Office,INBOUND,Land,Weapons,Handgun,2144567716.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,San Diego Field Office,INBOUND,Land,Weapons,Handgun,2144567717.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,San Diego Field Office,INBOUND,Land,Weapons,Long Arm,2144567717.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,San Diego Field Office,INBOUND,Land,Weapons,Other Weapons,2144567710.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,San Diego Field Office,OTHER,Land,Ammunition & Gun Parts,Ammunition,2144567718.0,10.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Tucson Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,2144567719.0,113.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Tucson Field Office,INBOUND,Land,Ammunition & Gun Parts,Ammunition,2144567720.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Tucson Field Office,INBOUND,Land,Ammunition & Gun Parts,Magazine,2144567719.0,2.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Tucson Field Office,INBOUND,Land,Weapons,Handgun,2144567719.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Tucson Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Ammunition,2144567721.0,25.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Tucson Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Ammunition,2144567722.0,82.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Tucson Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Ammunition,2144567723.0,2000.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Tucson Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,2144567721.0,2.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Tucson Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,2144567724.0,2.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Tucson Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,2144567722.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Tucson Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2144567725.0,1000.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Tucson Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Scope,2144567726.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Tucson Field Office,OUTBOUND,Land,Weapons,Handgun,2144567721.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Tucson Field Office,OUTBOUND,Land,Weapons,Handgun,2144567724.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Tucson Field Office,OUTBOUND,Land,Weapons,Handgun,2144567722.0,1.0
2025 (FYTD),JAN,Office of Field Operations,Southwest Border,Tucson Field Office,OUTBOUND,Land,Weapons,Long Arm,2144567727.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Atlanta Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),2144567728.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Atlanta Field Office,OUTBOUND,Air,Ammunition & Gun Parts,Case,2144567729.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Atlanta Field Office,OUTBOUND,Air,Ammunition & Gun Parts,Magazine,2144567729.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Atlanta Field Office,OUTBOUND,Air,Weapons,Long Arm,2144567729.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Baltimore Field Office,OUTBOUND,Air,Ammunition & Gun Parts,Magazine,2144567730.0,3.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Baltimore Field Office,OUTBOUND,Air,Ammunition & Gun Parts,Scope,2144567730.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Baltimore Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Ammunition,2144567731.0,11.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Baltimore Field Office,OUTBOUND,Land,Ammunition & Gun Parts,Magazine,2144567731.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Baltimore Field Office,OUTBOUND,Land,Weapons,Handgun,2144567731.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Magazine,2144567732.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Magazine,2144567733.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Magazine,2144567734.0,10.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Magazine,2144567735.0,6.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2144567736.0,62.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2144567737.0,28.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2144567738.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2144567739.0,10.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2144567740.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2144567741.0,2.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2144567742.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2144567743.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2144567744.0,4.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2144567745.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2144567746.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2144567747.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2144567748.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2144567749.0,2.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2144567750.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Receivers,2144567751.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),2144567752.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),2144567753.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),2144567754.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),2144567755.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),2144567756.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),2144567757.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),2144567758.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),2144567759.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),2144567760.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),2144567761.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),2144567762.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),2144567763.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),2144567764.0,4.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),2144567765.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),2144567766.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),2144567767.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),2144567768.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),2144567769.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),2144567770.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),2144567771.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),2144567772.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),2144567773.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),2144567774.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),2144567775.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),2144567776.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),2144567777.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),2144567778.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),2144567779.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),2144567780.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),2144567781.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),2144567782.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),2144567783.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),2144567784.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),2144567785.0,1.0
2025 (FYTD),MAR,Office of Field Operations,Central/Coastal/Other,Chicago Field Office,INBOUND,Air,Ammunition & Gun Parts,Silencer (Muffler or Sound Moderator),2144567786.0,1.0
